query_id,subject_id,percent_identity,percent_coverage,alignment_length,query_start,query_end,subject_start,subject_end
Feature1,AP026082.1,100.0,100.0,81,1,81,3153086,3153006
Feature2,AP026082.1,100.0,100.0,100,1,100,3153105,3153006
Feature3,AP026082.1,100.0,100.0,80,1,80,3153085,3153006
Feature4,AP026082.1,100.0,100.0,87,1,87,1211806,1211720
Feature5,AP026082.1,100.0,100.0,97,1,97,1211817,1211721
Feature6,AP026082.1,100.0,100.0,80,1,80,3153118,3153039
Feature12,AP026082.1,100.0,100.0,81,1,81,2581317,2581397
Feature13,AP026082.1,100.0,100.0,100,1,100,4583515,4583416
Feature16,AP026082.1,100.0,100.0,100,1,100,3154377,3154476
Feature19,AP026082.1,100.0,100.0,100,1,100,2562546,2562645
Feature19,AP026082.1,100.0,100.0,100,1,100,2819295,2819394
Feature23,AP026082.1,100.0,100.0,100,1,100,5325705,5325804
Feature31,AP026082.1,100.0,100.0,89,1,89,2057708,2057620
Feature32,AP026082.1,100.0,100.0,100,1,100,2581408,2581309
Feature35,AP026082.1,100.0,100.0,100,1,100,3154603,3154702
Feature36,AP026082.1,100.0,100.0,86,1,86,3153032,3153117
Feature37,AP026082.1,100.0,100.0,100,1,100,3153106,3153007
Feature40,AP026082.1,100.0,100.0,100,1,100,4583549,4583450
Feature42,AP026082.1,100.0,100.0,100,1,100,2021109,2021208
Feature44,AP026082.1,100.0,100.0,98,1,98,3153124,3153027
Feature48,AP026082.1,100.0,100.0,81,1,81,1211806,1211726
Feature51,AP026082.1,100.0,100.0,84,1,84,1515790,1515873
Feature52,AP026082.1,100.0,100.0,87,1,87,3153032,3153118
Feature60,AP026082.1,100.0,100.0,100,1,100,3154604,3154703
Feature61,AP026082.1,100.0,100.0,100,1,100,3154602,3154701
Feature63,AP026082.1,100.0,100.0,100,1,100,3467404,3467305
Feature68,AP026082.1,100.0,100.0,95,1,95,904830,904924
Feature75,AP026082.1,100.0,100.0,100,1,100,2863110,2863011
Feature77,AP026082.1,100.0,100.0,100,1,100,2562656,2562557
Feature77,AP026082.1,100.0,100.0,100,1,100,2819405,2819306
Feature80,AP026082.1,100.0,100.0,93,1,93,3153032,3153124
Feature85,AP026082.1,100.0,100.0,84,1,84,3153039,3153122
Feature88,AP026083.1,100.0,100.0,81,1,81,22289,22369
Feature89,AP026082.1,100.0,100.0,97,1,97,2820901,2820805
Feature90,AP026082.1,100.0,100.0,93,1,93,3860022,3860114
Feature94,AP026082.1,100.0,100.0,100,1,100,3467286,3467385
Feature98,AP026082.1,100.0,100.0,92,1,92,2139615,2139524
Feature99,AP026082.1,100.0,100.0,100,1,100,2863113,2863014
Feature100,AP026082.1,100.0,100.0,93,1,93,1205030,1204938
Feature101,AP026082.1,100.0,100.0,84,1,84,3153035,3153118
Feature103,AP026082.1,100.0,100.0,92,1,92,923351,923260
Feature104,AP026082.1,100.0,100.0,87,1,87,3153113,3153027
Feature105,AP026082.1,100.0,100.0,92,1,92,2844908,2844999
Feature107,AP026082.1,100.0,100.0,100,1,100,923373,923274
Feature107,AP026082.1,100.0,100.0,100,1,100,1585932,1585833
Feature108,AP026082.1,100.0,100.0,100,1,100,1186776,1186875
Feature109,AP026082.1,100.0,100.0,100,1,100,3154425,3154326
Feature110,AP026082.1,100.0,100.0,100,1,100,5325465,5325366
Feature112,AP026082.1,100.0,100.0,85,1,85,1515910,1515826
Feature112,AP026082.1,100.0,100.0,85,1,85,2562791,2562875
Feature112,AP026082.1,100.0,100.0,85,1,85,2819540,2819624
Feature115,AP026082.1,100.0,100.0,96,1,96,1620028,1619933
Feature117,AP026082.1,100.0,100.0,85,1,85,3153039,3153123
Feature120,AP026082.1,100.0,100.0,92,1,92,1620024,1619933
Feature122,AP026082.1,100.0,100.0,100,1,100,3467382,3467283
Feature124,AP026082.1,100.0,100.0,100,1,100,3154700,3154601
Feature129,AP026082.1,100.0,100.0,100,1,100,306862,306763
Feature130,AP026082.1,100.0,100.0,100,1,100,2083237,2083336
Feature132,AP026082.1,100.0,100.0,100,1,100,1490320,1490419
Feature133,AP026082.1,100.0,100.0,85,1,85,3153124,3153040
Feature134,AP026082.1,100.0,100.0,100,1,100,4418564,4418465
Feature135,AP026082.1,100.0,100.0,95,1,95,1620027,1619933
Feature137,AP026082.1,100.0,100.0,86,1,86,2820901,2820816
Feature138,AP026082.1,100.0,100.0,84,1,84,923273,923356
Feature138,AP026082.1,100.0,100.0,84,1,84,1585832,1585915
Feature140,AP026082.1,100.0,100.0,80,1,80,1515910,1515831
Feature140,AP026082.1,100.0,100.0,80,1,80,2562791,2562870
Feature140,AP026082.1,100.0,100.0,80,1,80,2819540,2819619
Feature143,AP026082.1,100.0,100.0,100,1,100,5325475,5325376
Feature145,AP026082.1,100.0,100.0,98,1,98,1189119,1189022
Feature146,AP026082.1,100.0,100.0,96,1,96,923273,923368
Feature146,AP026082.1,100.0,100.0,96,1,96,1585832,1585927
Feature147,AP026082.1,100.0,100.0,100,1,100,1738285,1738186
Feature147,AP026082.1,100.0,100.0,100,1,100,2815185,2815284
Feature148,AP026082.1,100.0,100.0,80,1,80,923356,923277
Feature148,AP026082.1,100.0,100.0,80,1,80,1585915,1585836
Feature149,AP026082.1,100.0,100.0,99,1,99,2595004,2594906
Feature151,AP026082.1,100.0,100.0,98,1,98,2563835,2563932
Feature151,AP026082.1,100.0,100.0,98,1,98,2820584,2820681
Feature152,AP026082.1,100.0,100.0,99,1,99,1204914,1205012
Feature153,AP026082.1,100.0,100.0,100,1,100,1738243,1738144
Feature153,AP026082.1,100.0,100.0,100,1,100,2815227,2815326
Feature155,AP026082.1,100.0,100.0,82,1,82,898415,898334
Feature157,AP026082.1,100.0,100.0,100,1,100,1515822,1515921
Feature157,AP026082.1,100.0,100.0,100,1,100,2562879,2562780
Feature157,AP026082.1,100.0,100.0,100,1,100,2819628,2819529
Feature159,AP026082.1,100.0,100.0,99,1,99,1490469,1490371
Feature160,AP026082.1,100.0,100.0,91,1,91,1620024,1619934
Feature165,AP026082.1,100.0,100.0,87,1,87,2053550,2053636
Feature165,AP026082.1,100.0,100.0,87,1,87,2559080,2559166
Feature165,AP026082.1,100.0,100.0,87,1,87,2815830,2815916
Feature166,AP026082.1,100.0,100.0,90,1,90,1515831,1515920
Feature166,AP026082.1,100.0,100.0,90,1,90,2562870,2562781
Feature166,AP026082.1,100.0,100.0,90,1,90,2819619,2819530
Feature167,AP026082.1,100.0,100.0,100,1,100,272537,272438
Feature168,AP026082.1,100.0,100.0,100,1,100,1515807,1515906
Feature168,AP026082.1,100.0,100.0,100,1,100,2562894,2562795
Feature168,AP026082.1,100.0,100.0,100,1,100,2819643,2819544
Feature169,AP026082.1,100.0,100.0,80,1,80,3014738,3014659
Feature174,AP026082.1,100.0,100.0,100,1,100,1515823,1515922
Feature174,AP026082.1,100.0,100.0,100,1,100,2562878,2562779
Feature174,AP026082.1,100.0,100.0,100,1,100,2819627,2819528
Feature176,AP026082.1,100.0,100.0,100,1,100,2863094,2862995
Feature178,AP026082.1,100.0,100.0,88,1,88,3153124,3153037
Feature179,AP026082.1,100.0,100.0,88,1,88,2861514,2861601
Feature181,AP026082.1,100.0,100.0,83,1,83,265392,265310
Feature182,AP026082.1,100.0,100.0,100,1,100,2021114,2021213
Feature184,AP026082.1,100.0,100.0,100,1,100,1206601,1206700
Feature184,AP026082.1,100.0,100.0,100,1,100,2055237,2055138
Feature186,AP026082.1,100.0,100.0,100,1,100,2051951,2052050
Feature186,AP026082.1,100.0,100.0,100,1,100,2557481,2557580
Feature188,AP026082.1,100.0,100.0,100,1,100,923293,923392
Feature188,AP026082.1,100.0,100.0,100,1,100,1585852,1585951
Feature191,AP026082.1,100.0,100.0,100,1,100,1515901,1515802
Feature191,AP026082.1,100.0,100.0,100,1,100,2562800,2562899
Feature191,AP026082.1,100.0,100.0,100,1,100,2819549,2819648
Feature196,AP026082.1,100.0,100.0,100,1,100,1178794,1178893
Feature198,AP026082.1,100.0,100.0,100,1,100,2127768,2127867
Feature199,AP026082.1,100.0,100.0,89,1,89,2863427,2863339
Feature203,AP026082.1,100.0,100.0,100,1,100,4591364,4591265
Feature205,AP026082.1,100.0,100.0,89,1,89,1174527,1174439
Feature206,AP026082.1,100.0,100.0,95,1,95,1174440,1174534
Feature209,AP026082.1,100.0,100.0,80,1,80,2137914,2137835
Feature212,AP026082.1,100.0,100.0,100,1,100,2863070,2862971
Feature215,AP026082.1,100.0,100.0,100,1,100,5082745,5082646
Feature217,AP026082.1,100.0,100.0,82,1,82,1205030,1204949
Feature222,AP026082.1,100.0,100.0,95,1,95,926246,926340
Feature223,AP026082.1,100.0,100.0,81,1,81,2106802,2106882
Feature224,AP026082.1,100.0,100.0,100,1,100,2109096,2109195
Feature225,AP026082.1,100.0,100.0,100,1,100,2109122,2109221
Feature226,AP026082.1,100.0,100.0,100,1,100,1211452,1211353
Feature226,AP026082.1,100.0,100.0,100,1,100,2049782,2049881
Feature226,AP026082.1,100.0,100.0,100,1,100,5084850,5084751
Feature228,AP026082.1,100.0,100.0,100,1,100,2863016,2862917
Feature231,AP026082.1,100.0,100.0,100,1,100,2562544,2562643
Feature231,AP026082.1,100.0,100.0,100,1,100,2819293,2819392
Feature232,AP026082.1,100.0,100.0,94,1,94,1486252,1486345
Feature235,AP026082.1,100.0,100.0,100,1,100,1211972,1211873
Feature235,AP026082.1,100.0,100.0,100,1,100,1212113,1212014
Feature235,AP026082.1,100.0,100.0,100,1,100,1212254,1212155
Feature235,AP026082.1,100.0,100.0,100,1,100,2554650,2554749
Feature235,AP026082.1,100.0,100.0,100,1,100,2554791,2554890
Feature239,AP026082.1,100.0,100.0,89,1,89,1181770,1181858
Feature241,AP026082.1,100.0,100.0,81,1,81,923273,923353
Feature241,AP026082.1,100.0,100.0,81,1,81,1585832,1585912
Feature244,AP026082.1,100.0,100.0,90,1,90,2136651,2136740
Feature246,AP026082.1,100.0,100.0,100,1,100,2127893,2127794
Feature247,AP026082.1,100.0,100.0,92,1,92,923352,923261
Feature248,AP026082.1,100.0,100.0,92,1,92,2126461,2126370
Feature253,AP026082.1,100.0,100.0,98,1,98,1702023,1702120
Feature253,AP026082.1,100.0,100.0,98,1,98,2136980,2136883
Feature255,AP026082.1,100.0,100.0,100,1,100,2124897,2124996
Feature255,AP026082.1,100.0,100.0,100,1,100,2580460,2580559
Feature256,AP026082.1,100.0,100.0,91,1,91,2863039,2863129
Feature261,AP026082.1,100.0,100.0,94,1,94,348057,347964
Feature265,AP026082.1,100.0,100.0,100,1,100,3154353,3154254
Feature266,AP026082.1,100.0,100.0,100,1,100,923314,923413
Feature266,AP026082.1,100.0,100.0,100,1,100,1585873,1585972
Feature268,AP026082.1,100.0,100.0,87,1,87,2049649,2049563
Feature271,AP026082.1,100.0,100.0,100,1,100,2562545,2562644
Feature271,AP026082.1,100.0,100.0,100,1,100,2819294,2819393
Feature272,AP026082.1,100.0,100.0,84,1,84,923353,923270
Feature273,AP026082.1,100.0,100.0,84,1,84,923260,923343
Feature274,AP026082.1,100.0,100.0,85,1,85,904588,904672
Feature275,AP026082.1,100.0,100.0,100,1,100,2863182,2863281
Feature278,AP026082.1,100.0,100.0,90,1,90,3153128,3153039
Feature282,AP026082.1,100.0,100.0,88,1,88,3467290,3467377
Feature288,AP026082.1,100.0,100.0,92,1,92,1515772,1515863
Feature289,AP026082.1,100.0,100.0,100,1,100,2109082,2109181
Feature291,AP026082.1,100.0,100.0,97,1,97,1189119,1189023
Feature295,AP026082.1,100.0,100.0,100,1,100,3467458,3467359
Feature298,AP026082.1,100.0,100.0,88,1,88,3154329,3154242
Feature299,AP026082.1,100.0,100.0,97,1,97,1174536,1174440
Feature300,AP026082.1,100.0,100.0,100,1,100,1738776,1738677
Feature300,AP026082.1,100.0,100.0,100,1,100,2814694,2814793
Feature301,AP026082.1,100.0,100.0,100,1,100,1515838,1515937
Feature301,AP026082.1,100.0,100.0,100,1,100,2562863,2562764
Feature301,AP026082.1,100.0,100.0,100,1,100,2819612,2819513
Feature302,AP026082.1,100.0,100.0,98,1,98,1209535,1209438
Feature304,AP026082.1,100.0,100.0,90,1,90,2563929,2563840
Feature304,AP026082.1,100.0,100.0,90,1,90,2820678,2820589
Feature305,AP026082.1,100.0,100.0,100,1,100,1702028,1702127
Feature305,AP026082.1,100.0,100.0,100,1,100,2136975,2136876
Feature307,AP026082.1,100.0,100.0,92,1,92,2583412,2583321
