query_id,subject_id,percent_identity,percent_coverage,alignment_length,query_start,query_end,subject_start,subject_end
Feature1,AP026104.1,100.0,100.0,81,1,81,3088929,3088849
Feature2,AP026104.1,100.0,100.0,100,1,100,3088948,3088849
Feature3,AP026104.1,100.0,100.0,80,1,80,3088928,3088849
Feature4,AP026104.1,100.0,100.0,87,1,87,2449049,2449135
Feature5,AP026104.1,100.0,100.0,97,1,97,2449038,2449134
Feature6,AP026104.1,100.0,100.0,80,1,80,3088961,3088882
Feature12,AP026104.1,100.0,100.0,81,1,81,2476015,2476095
Feature13,AP026104.1,100.0,100.0,100,1,100,4504994,4504895
Feature16,AP026104.1,100.0,100.0,100,1,100,3090220,3090319
Feature23,AP026104.1,100.0,100.0,100,1,100,5243943,5244042
Feature31,AP026104.1,100.0,100.0,89,1,89,1678675,1678763
Feature32,AP026104.1,100.0,100.0,100,1,100,2476106,2476007
Feature36,AP026104.1,100.0,100.0,86,1,86,3088875,3088960
Feature37,AP026104.1,100.0,100.0,100,1,100,3088949,3088850
Feature40,AP026104.1,100.0,100.0,100,1,100,4505028,4504929
Feature42,AP026104.1,100.0,100.0,100,1,100,1715275,1715176
Feature44,AP026104.1,100.0,100.0,98,1,98,3088967,3088870
Feature48,AP026104.1,100.0,100.0,81,1,81,2449049,2449129
Feature52,AP026104.1,100.0,100.0,87,1,87,3088875,3088961
Feature63,AP026104.1,100.0,100.0,100,1,100,3403196,3403097
Feature68,AP026104.1,100.0,100.0,95,1,95,906175,906269
Feature75,AP026104.1,100.0,100.0,100,1,100,2802767,2802668
Feature80,AP026104.1,100.0,100.0,93,1,93,3088875,3088967
Feature85,AP026104.1,100.0,100.0,84,1,84,3088882,3088965
Feature89,AP026104.1,100.0,100.0,97,1,97,2002630,2002534
Feature89,AP026104.1,100.0,100.0,97,1,97,2770987,2770891
Feature90,AP026104.1,100.0,100.0,93,1,93,3796142,3796234
Feature94,AP026104.1,100.0,100.0,100,1,100,3403078,3403177
Feature98,AP026104.1,100.0,100.0,92,1,92,1642874,1642965
Feature99,AP026104.1,100.0,100.0,100,1,100,2802770,2802671
Feature100,AP026104.1,100.0,100.0,93,1,93,2455825,2455917
Feature101,AP026104.1,100.0,100.0,84,1,84,3088878,3088961
Feature102,AP026104.1,100.0,100.0,100,1,100,1059099,1059000
Feature103,AP026104.1,100.0,100.0,92,1,92,925188,925097
Feature104,AP026104.1,100.0,100.0,87,1,87,3088956,3088870
Feature105,AP026104.1,100.0,100.0,92,1,92,2784566,2784657
Feature107,AP026104.1,100.0,100.0,100,1,100,925210,925111
Feature107,AP026104.1,100.0,100.0,100,1,100,2133162,2133261
Feature108,AP026104.1,100.0,100.0,100,1,100,1197645,1197744
Feature109,AP026104.1,100.0,100.0,100,1,100,3090268,3090169
Feature110,AP026104.1,100.0,100.0,100,1,100,5243703,5243604
Feature111,AP026104.1,100.0,100.0,92,1,92,5003806,5003897
Feature115,AP026104.1,100.0,100.0,96,1,96,2097753,2097848
Feature117,AP026104.1,100.0,100.0,85,1,85,3088882,3088966
Feature120,AP026104.1,100.0,100.0,92,1,92,2097757,2097848
Feature122,AP026104.1,100.0,100.0,100,1,100,3403174,3403075
Feature129,AP026104.1,100.0,100.0,100,1,100,308177,308078
Feature129,AP026104.1,100.0,100.0,100,1,100,3098156,3098255
Feature133,AP026104.1,100.0,100.0,85,1,85,3088967,3088883
Feature134,AP026104.1,100.0,100.0,100,1,100,4356000,4355901
Feature135,AP026104.1,100.0,100.0,95,1,95,2097754,2097848
Feature137,AP026104.1,100.0,100.0,86,1,86,2002630,2002545
Feature137,AP026104.1,100.0,100.0,86,1,86,2770987,2770902
Feature138,AP026104.1,100.0,100.0,84,1,84,925110,925193
Feature138,AP026104.1,100.0,100.0,84,1,84,2133262,2133179
Feature143,AP026104.1,100.0,100.0,100,1,100,5243713,5243614
Feature145,AP026104.1,100.0,100.0,98,1,98,1199988,1199891
Feature146,AP026104.1,100.0,100.0,96,1,96,925110,925205
Feature146,AP026104.1,100.0,100.0,96,1,96,2133262,2133167
Feature147,AP026104.1,100.0,100.0,100,1,100,1997533,1997632
Feature147,AP026104.1,100.0,100.0,100,1,100,2765271,2765370
Feature148,AP026104.1,100.0,100.0,80,1,80,925193,925114
Feature148,AP026104.1,100.0,100.0,80,1,80,2133179,2133258
Feature149,AP026104.1,100.0,100.0,99,1,99,2489702,2489604
Feature151,AP026104.1,100.0,100.0,98,1,98,2002313,2002410
Feature151,AP026104.1,100.0,100.0,98,1,98,2770670,2770767
Feature152,AP026104.1,100.0,100.0,99,1,99,2455941,2455843
Feature153,AP026104.1,100.0,100.0,100,1,100,1997575,1997674
Feature153,AP026104.1,100.0,100.0,100,1,100,2765313,2765412
Feature155,AP026104.1,100.0,100.0,82,1,82,899760,899679
Feature160,AP026104.1,100.0,100.0,91,1,91,2097757,2097847
Feature163,AP026104.1,100.0,100.0,93,1,93,2563188,2563096
Feature165,AP026104.1,100.0,100.0,87,1,87,1217947,1217861
Feature165,AP026104.1,100.0,100.0,87,1,87,1682833,1682747
Feature165,AP026104.1,100.0,100.0,87,1,87,2541361,2541447
Feature167,AP026104.1,100.0,100.0,100,1,100,272528,272429
Feature169,AP026104.1,100.0,100.0,80,1,80,2953712,2953633
Feature172,AP026104.1,100.0,100.0,81,1,81,5003895,5003815
Feature176,AP026104.1,100.0,100.0,100,1,100,2802751,2802652
Feature178,AP026104.1,100.0,100.0,88,1,88,3088967,3088880
Feature179,AP026104.1,100.0,100.0,88,1,88,2582811,2582898
Feature179,AP026104.1,100.0,100.0,88,1,88,2801171,2801258
Feature181,AP026104.1,100.0,100.0,83,1,83,265383,265301
Feature182,AP026104.1,100.0,100.0,100,1,100,1715270,1715171
Feature186,AP026104.1,100.0,100.0,100,1,100,1219546,1219447
Feature186,AP026104.1,100.0,100.0,100,1,100,1684433,1684334
Feature186,AP026104.1,100.0,100.0,100,1,100,2539762,2539861
Feature188,AP026104.1,100.0,100.0,100,1,100,925130,925229
Feature188,AP026104.1,100.0,100.0,100,1,100,2133242,2133143
Feature189,AP026104.1,100.0,100.0,100,1,100,3097355,3097454
Feature190,AP026104.1,100.0,100.0,100,1,100,2560198,2560297
Feature192,AP026104.1,100.0,100.0,88,1,88,3097438,3097351
Feature196,AP026104.1,100.0,100.0,100,1,100,1189663,1189762
Feature198,AP026104.1,100.0,100.0,100,1,100,1656035,1655936
Feature199,AP026104.1,100.0,100.0,89,1,89,2803084,2802996
Feature203,AP026104.1,100.0,100.0,100,1,100,4512843,4512744
Feature205,AP026104.1,100.0,100.0,89,1,89,1185396,1185308
Feature206,AP026104.1,100.0,100.0,95,1,95,1185309,1185403
Feature209,AP026104.1,100.0,100.0,80,1,80,1645888,1645967
Feature212,AP026104.1,100.0,100.0,100,1,100,2802727,2802628
Feature215,AP026104.1,100.0,100.0,100,1,100,5002481,5002382
Feature217,AP026104.1,100.0,100.0,82,1,82,2455825,2455906
Feature221,AP026104.1,100.0,100.0,100,1,100,2143164,2143065
Feature222,AP026104.1,100.0,100.0,95,1,95,928083,928177
Feature223,AP026104.1,100.0,100.0,81,1,81,1677001,1676921
Feature224,AP026104.1,100.0,100.0,100,1,100,1674707,1674608
Feature225,AP026104.1,100.0,100.0,100,1,100,1674681,1674582
Feature226,AP026104.1,100.0,100.0,100,1,100,1686602,1686503
Feature226,AP026104.1,100.0,100.0,100,1,100,2449403,2449502
Feature226,AP026104.1,100.0,100.0,100,1,100,5004586,5004487
Feature228,AP026104.1,100.0,100.0,100,1,100,2802673,2802574
Feature235,AP026104.1,100.0,100.0,100,1,100,1222236,1222137
Feature235,AP026104.1,100.0,100.0,100,1,100,1222377,1222278
Feature235,AP026104.1,100.0,100.0,100,1,100,2448460,2448559
Feature235,AP026104.1,100.0,100.0,100,1,100,2448601,2448700
Feature235,AP026104.1,100.0,100.0,100,1,100,2448742,2448841
Feature235,AP026104.1,100.0,100.0,100,1,100,2448883,2448982
Feature238,AP026104.1,100.0,100.0,100,1,100,3097450,3097351
Feature239,AP026104.1,100.0,100.0,89,1,89,1192639,1192727
Feature241,AP026104.1,100.0,100.0,81,1,81,925110,925190
Feature241,AP026104.1,100.0,100.0,81,1,81,2133262,2133182
Feature243,AP026104.1,100.0,100.0,98,1,98,5003798,5003895
Feature244,AP026104.1,100.0,100.0,90,1,90,1647151,1647062
Feature245,AP026104.1,100.0,100.0,81,1,81,1680854,1680774
Feature246,AP026104.1,100.0,100.0,100,1,100,1655910,1656009
Feature247,AP026104.1,100.0,100.0,92,1,92,925189,925098
Feature248,AP026104.1,100.0,100.0,92,1,92,1657342,1657433
Feature253,AP026104.1,100.0,100.0,98,1,98,1646822,1646919
Feature253,AP026104.1,100.0,100.0,98,1,98,2032784,2032687
Feature255,AP026104.1,100.0,100.0,100,1,100,1658906,1658807
Feature255,AP026104.1,100.0,100.0,100,1,100,2475158,2475257
Feature256,AP026104.1,100.0,100.0,91,1,91,2802696,2802786
Feature258,AP026104.1,100.0,100.0,100,1,100,2560165,2560264
Feature261,AP026104.1,100.0,100.0,94,1,94,349366,349273
Feature262,AP026104.1,100.0,100.0,100,1,100,3097354,3097453
Feature265,AP026104.1,100.0,100.0,100,1,100,3090196,3090097
Feature266,AP026104.1,100.0,100.0,100,1,100,925151,925250
Feature266,AP026104.1,100.0,100.0,100,1,100,2133221,2133122
Feature268,AP026104.1,100.0,100.0,87,1,87,1221848,1221934
Feature268,AP026104.1,100.0,100.0,87,1,87,1686735,1686821
Feature272,AP026104.1,100.0,100.0,84,1,84,925190,925107
Feature273,AP026104.1,100.0,100.0,84,1,84,925097,925180
Feature274,AP026104.1,100.0,100.0,85,1,85,905933,906017
Feature275,AP026104.1,100.0,100.0,100,1,100,2802839,2802938
Feature278,AP026104.1,100.0,100.0,90,1,90,3088971,3088882
Feature282,AP026104.1,100.0,100.0,88,1,88,3403082,3403169
Feature289,AP026104.1,100.0,100.0,100,1,100,1674721,1674622
Feature291,AP026104.1,100.0,100.0,97,1,97,1199988,1199892
Feature295,AP026104.1,100.0,100.0,100,1,100,3403250,3403151
Feature298,AP026104.1,100.0,100.0,88,1,88,3090172,3090085
Feature299,AP026104.1,100.0,100.0,97,1,97,1185405,1185309
Feature300,AP026104.1,100.0,100.0,100,1,100,1997042,1997141
Feature300,AP026104.1,100.0,100.0,100,1,100,2764780,2764879
Feature302,AP026104.1,100.0,100.0,98,1,98,2451320,2451417
Feature304,AP026104.1,100.0,100.0,90,1,90,2002407,2002318
Feature304,AP026104.1,100.0,100.0,90,1,90,2770764,2770675
Feature305,AP026104.1,100.0,100.0,100,1,100,1646827,1646926
Feature305,AP026104.1,100.0,100.0,100,1,100,2032779,2032680
Feature307,AP026104.1,100.0,100.0,92,1,92,2478110,2478019
