query_id,subject_id,percent_identity,percent_coverage,alignment_length,query_start,query_end,subject_start,subject_end
Feature1,NZ_AP026095.1,100.0,100.0,81,1,81,1531894,1531974
Feature2,NZ_AP026095.1,100.0,100.0,100,1,100,1531875,1531974
Feature3,NZ_AP026095.1,100.0,100.0,80,1,80,1531895,1531974
Feature4,NZ_AP026095.1,100.0,100.0,87,1,87,3391480,3391566
Feature5,NZ_AP026095.1,100.0,100.0,97,1,97,3391469,3391565
Feature6,NZ_AP026095.1,100.0,100.0,80,1,80,1531862,1531941
Feature12,NZ_AP026095.1,100.0,100.0,81,1,81,2143494,2143414
Feature13,NZ_AP026095.1,100.0,100.0,100,1,100,4498965,4498866
Feature16,NZ_AP026095.1,100.0,100.0,100,1,100,1530603,1530504
Feature23,NZ_AP026095.1,100.0,100.0,100,1,100,5239800,5239899
Feature31,NZ_AP026095.1,100.0,100.0,89,1,89,2599914,2600002
Feature32,NZ_AP026095.1,100.0,100.0,100,1,100,2143403,2143502
Feature36,NZ_AP026095.1,100.0,100.0,86,1,86,1531948,1531863
Feature37,NZ_AP026095.1,100.0,100.0,100,1,100,1531874,1531973
Feature40,NZ_AP026095.1,100.0,100.0,100,1,100,4498999,4498900
Feature42,NZ_AP026095.1,100.0,100.0,100,1,100,2636513,2636414
Feature44,NZ_AP026095.1,100.0,100.0,98,1,98,1531856,1531953
Feature48,NZ_AP026095.1,100.0,100.0,81,1,81,3391480,3391560
Feature52,NZ_AP026095.1,100.0,100.0,87,1,87,1531948,1531862
Feature63,NZ_AP026095.1,100.0,100.0,100,1,100,1219112,1219211
Feature68,NZ_AP026095.1,100.0,100.0,95,1,95,3698456,3698362
Feature75,NZ_AP026095.1,100.0,100.0,100,1,100,1816241,1816340
Feature80,NZ_AP026095.1,100.0,100.0,93,1,93,1531948,1531856
Feature85,NZ_AP026095.1,100.0,100.0,84,1,84,1531941,1531858
Feature88,NZ_AP026096.1,100.0,100.0,81,1,81,23597,23677
Feature89,NZ_AP026095.1,100.0,100.0,97,1,97,1848020,1848116
Feature90,NZ_AP026095.1,100.0,100.0,93,1,93,831575,831483
Feature94,NZ_AP026095.1,100.0,100.0,100,1,100,1219230,1219131
Feature98,NZ_AP026095.1,100.0,100.0,92,1,92,2564616,2564707
Feature99,NZ_AP026095.1,100.0,100.0,100,1,100,1816238,1816337
Feature101,NZ_AP026095.1,100.0,100.0,84,1,84,1531945,1531862
Feature103,NZ_AP026095.1,100.0,100.0,92,1,92,3679939,3680030
Feature104,NZ_AP026095.1,100.0,100.0,87,1,87,1531867,1531953
Feature105,NZ_AP026095.1,100.0,100.0,92,1,92,1834442,1834351
Feature106,NZ_AP026095.1,100.0,100.0,90,1,90,1521658,1521569
Feature107,NZ_AP026095.1,100.0,100.0,100,1,100,3074148,3074247
Feature107,NZ_AP026095.1,100.0,100.0,100,1,100,3679917,3680016
Feature108,NZ_AP026095.1,100.0,100.0,100,1,100,3416513,3416414
Feature109,NZ_AP026095.1,100.0,100.0,100,1,100,1530555,1530654
Feature110,NZ_AP026095.1,100.0,100.0,100,1,100,5239560,5239461
Feature111,NZ_AP026095.1,100.0,100.0,92,1,92,4999569,4999660
Feature115,NZ_AP026095.1,100.0,100.0,96,1,96,3038739,3038834
