query_id,subject_id,percent_identity,percent_coverage,alignment_length,query_start,query_end,subject_start,subject_end
Feature1,AP026092.1,100.0,100.0,81,1,81,3103525,3103445
Feature2,AP026092.1,100.0,100.0,100,1,100,3103544,3103445
Feature3,AP026092.1,100.0,100.0,80,1,80,3103524,3103445
Feature4,AP026092.1,100.0,100.0,87,1,87,2501063,2501149
Feature5,AP026092.1,100.0,100.0,97,1,97,2501052,2501148
Feature6,AP026092.1,100.0,100.0,80,1,80,3103557,3103478
Feature12,AP026092.1,100.0,100.0,81,1,81,2527422,2527502
Feature13,AP026092.1,100.0,100.0,100,1,100,4536798,4536699
Feature16,AP026092.1,100.0,100.0,100,1,100,3104816,3104915
Feature19,AP026092.1,100.0,100.0,100,1,100,1384994,1384895
Feature19,AP026092.1,100.0,100.0,100,1,100,2766647,2766746
Feature23,AP026092.1,100.0,100.0,100,1,100,5277677,5277776
Feature31,AP026092.1,100.0,100.0,89,1,89,2024078,2023990
Feature32,AP026092.1,100.0,100.0,100,1,100,2527513,2527414
Feature35,AP026092.1,100.0,100.0,100,1,100,3105042,3105141
Feature36,AP026092.1,100.0,100.0,86,1,86,3103471,3103556
Feature37,AP026092.1,100.0,100.0,100,1,100,3103545,3103446
Feature40,AP026092.1,100.0,100.0,100,1,100,4536832,4536733
Feature42,AP026092.1,100.0,100.0,100,1,100,1987478,1987577
Feature44,AP026092.1,100.0,100.0,98,1,98,3103563,3103466
Feature48,AP026092.1,100.0,100.0,81,1,81,2501063,2501143
Feature52,AP026092.1,100.0,100.0,87,1,87,3103471,3103557
Feature60,AP026092.1,100.0,100.0,100,1,100,3105043,3105142
Feature61,AP026092.1,100.0,100.0,100,1,100,3105041,3105140
Feature63,AP026092.1,100.0,100.0,100,1,100,3417842,3417743
Feature68,AP026092.1,100.0,100.0,95,1,95,906123,906217
Feature75,AP026092.1,100.0,100.0,100,1,100,2810461,2810362
Feature77,AP026092.1,100.0,100.0,100,1,100,1384884,1384983
Feature77,AP026092.1,100.0,100.0,100,1,100,2766757,2766658
Feature80,AP026092.1,100.0,100.0,93,1,93,3103471,3103563
Feature85,AP026092.1,100.0,100.0,84,1,84,3103478,3103561
Feature88,AP026093.1,100.0,100.0,81,1,81,22290,22370
Feature89,AP026092.1,100.0,100.0,97,1,97,1383388,1383484
Feature89,AP026092.1,100.0,100.0,97,1,97,2768254,2768158
Feature90,AP026092.1,100.0,100.0,93,1,93,3813427,3813519
Feature94,AP026092.1,100.0,100.0,100,1,100,3417724,3417823
Feature98,AP026092.1,100.0,100.0,92,1,92,1664407,1664498
Feature99,AP026092.1,100.0,100.0,100,1,100,2810464,2810365
Feature101,AP026092.1,100.0,100.0,84,1,84,3103474,3103557
Feature103,AP026092.1,100.0,100.0,92,1,92,925033,924942
Feature104,AP026092.1,100.0,100.0,87,1,87,3103552,3103466
Feature105,AP026092.1,100.0,100.0,92,1,92,2792261,2792352
Feature107,AP026092.1,100.0,100.0,100,1,100,925055,924956
Feature107,AP026092.1,100.0,100.0,100,1,100,2175228,2175327
Feature108,AP026092.1,100.0,100.0,100,1,100,1188459,1188558
Feature108,AP026092.1,100.0,100.0,100,1,100,1686047,1685948
Feature109,AP026092.1,100.0,100.0,100,1,100,3104864,3104765
Feature110,AP026092.1,100.0,100.0,100,1,100,5277437,5277338
Feature112,AP026092.1,100.0,100.0,85,1,85,1384749,1384665
