query_id,subject_id,percent_identity,percent_coverage,alignment_length,query_start,query_end,subject_start,subject_end
Feature1,NZ_AP026080.1,100.0,100.0,81,1,81,3149717,3149637
Feature2,NZ_AP026080.1,100.0,100.0,100,1,100,3149736,3149637
Feature3,NZ_AP026080.1,100.0,100.0,80,1,80,3149716,3149637
Feature4,NZ_AP026080.1,100.0,100.0,87,1,87,1214465,1214379
Feature5,NZ_AP026080.1,100.0,100.0,97,1,97,1214476,1214380
Feature6,NZ_AP026080.1,100.0,100.0,80,1,80,3149749,3149670
Feature12,NZ_AP026080.1,100.0,100.0,81,1,81,2586660,2586740
Feature13,NZ_AP026080.1,100.0,100.0,100,1,100,4582287,4582188
Feature16,NZ_AP026080.1,100.0,100.0,100,1,100,3151008,3151107
Feature19,NZ_AP026080.1,100.0,100.0,100,1,100,2567889,2567988
Feature19,NZ_AP026080.1,100.0,100.0,100,1,100,2824625,2824724
Feature23,NZ_AP026080.1,100.0,100.0,100,1,100,5329002,5328903
Feature31,NZ_AP026080.1,100.0,100.0,89,1,89,2061694,2061606
Feature32,NZ_AP026080.1,100.0,100.0,100,1,100,2586751,2586652
Feature35,NZ_AP026080.1,100.0,100.0,100,1,100,3151234,3151333
Feature36,NZ_AP026080.1,100.0,100.0,86,1,86,3149663,3149748
Feature37,NZ_AP026080.1,100.0,100.0,100,1,100,3149737,3149638
Feature40,NZ_AP026080.1,100.0,100.0,100,1,100,4582321,4582222
Feature42,NZ_AP026080.1,100.0,100.0,100,1,100,2025095,2025194
Feature44,NZ_AP026080.1,100.0,100.0,98,1,98,3149755,3149658
Feature48,NZ_AP026080.1,100.0,100.0,81,1,81,1214465,1214385
Feature51,NZ_AP026080.1,100.0,100.0,84,1,84,1519761,1519844
Feature52,NZ_AP026080.1,100.0,100.0,87,1,87,3149663,3149749
Feature60,NZ_AP026080.1,100.0,100.0,100,1,100,3151235,3151334
Feature61,NZ_AP026080.1,100.0,100.0,100,1,100,3151233,3151332
Feature63,NZ_AP026080.1,100.0,100.0,100,1,100,3464460,3464361
Feature68,NZ_AP026080.1,100.0,100.0,95,1,95,907490,907584
Feature75,NZ_AP026080.1,100.0,100.0,100,1,100,2858011,2857912
Feature77,NZ_AP026080.1,100.0,100.0,100,1,100,2567999,2567900
Feature77,NZ_AP026080.1,100.0,100.0,100,1,100,2824735,2824636
Feature80,NZ_AP026080.1,100.0,100.0,93,1,93,3149663,3149755
Feature85,NZ_AP026080.1,100.0,100.0,84,1,84,3149670,3149753
Feature88,NZ_AP026081.1,100.0,100.0,81,1,81,22289,22369
Feature90,NZ_AP026080.1,100.0,100.0,93,1,93,3858803,3858895
